AVERAGE PREDICTED MOISTURE CONTENT FOR EACH NODE (M3/M3)
  DY HR  YR   0.00  0.50  1.00  1.50  2.00  2.50  3.00  3.50  4.00  4.50  5.00
 348  6   86-0.018-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348  7   86-0.017-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348  8   86-0.017-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348  9   86-0.017-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 10   86-0.017-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 11   86-0.017-0.016-0.017-0.017-0.017 0.000-0.018-0.019-0.019-0.019-0.019
 348 12   86-0.017-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 13   86-0.018-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 14   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 15   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 16   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 17   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 18   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 19   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 20   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 21   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 22   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 23   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 348 24   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  1   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  2   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  3   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  4   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  5   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  6   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  7   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  8   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349  9   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 10   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 11   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 12   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 13   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 14   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 15   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 16   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 17   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 18   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 19   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 20   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 21   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 22   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 23   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 349 24   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  1   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  2   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  3   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  4   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  5   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  6   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  7   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  8   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350  9   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 10   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 11   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 12   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 13   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 14   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 15   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 16   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 17   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 18   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 19   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 20   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 21   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 22   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 23   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
 350 24   86-0.019-0.016-0.017-0.017-0.017 0.000-0.019-0.019-0.019-0.019-0.019
